scientific_name,class,order,family,family_common,wikipedia_url,inaturalist_url
Micrastur semitorquatus,Aves,Falconiformes,Falconidae,,https://en.wikipedia.org/wiki/Micrastur_semitorquatus,https://www.inaturalist.org/taxa/4698
Micrathene whitneyi,Aves,Strigiformes,Strigidae,,https://en.wikipedia.org/wiki/Micrathene_whitneyi,https://www.inaturalist.org/taxa/20379
Microbates cinereiventris,,,,,https://en.wikipedia.org/wiki/Microbates_cinereiventris,https://www.inaturalist.org/taxa/7623
Microbates collaris,,,,,https://en.wikipedia.org/wiki/Microbates_collaris,https://www.inaturalist.org/taxa/7622
Microbatrachella capensis,Amphibia,Anura,Pyxicephalidae,,https://en.wikipedia.org/wiki/Microbatrachella_capensis,https://www.inaturalist.org/taxa/25432
Microcarbo africanus,Aves,Suliformes,Phalacrocoracidae,,https://en.wikipedia.org/wiki/Microcarbo_africanus,https://www.inaturalist.org/taxa/508246
Microcarbo coronatus,Aves,Suliformes,Phalacrocoracidae,,https://en.wikipedia.org/wiki/Microcarbo_coronatus,https://www.inaturalist.org/taxa/508247
Microcarbo melanoleucos,Aves,Suliformes,Phalacrocoracidae,,https://en.wikipedia.org/wiki/Microcarbo_melanoleucos,https://www.inaturalist.org/taxa/370351
Microcarbo niger,Aves,Suliformes,Phalacrocoracidae,,https://en.wikipedia.org/wiki/Microcarbo_niger,https://www.inaturalist.org/taxa/497004
Microcarbo pygmaeus,Aves,Suliformes,Phalacrocoracidae,,https://en.wikipedia.org/wiki/Microcarbo_pygmaeus,https://www.inaturalist.org/taxa/979813
Microcentrum angustatum,,,,,https://en.wikipedia.org/wiki/Microcentrum_angustatum,https://www.inaturalist.org/taxa/1543062
Microcentrum californicum,,,,,https://en.wikipedia.org/wiki/Microcentrum_californicum,https://www.inaturalist.org/taxa/84426
Microcentrum latifrons,,,,,https://en.wikipedia.org/wiki/Microcentrum_latifrons,https://www.inaturalist.org/taxa/337321
Microcentrum minus,,,,,https://en.wikipedia.org/wiki/Microcentrum_minus,https://www.inaturalist.org/taxa/293547
Microcentrum retinerve,,,,,https://en.wikipedia.org/wiki/Microcentrum_retinerve,https://www.inaturalist.org/taxa/48122
Microcentrum rhombifolium,,,,,https://en.wikipedia.org/wiki/Microcentrum_rhombifolium,https://www.inaturalist.org/taxa/84752
Microcerculus bambla,Aves,Passeriformes,Troglodytidae,,https://en.wikipedia.org/wiki/Microcerculus_bambla,https://www.inaturalist.org/taxa/7639
Microcerculus marginatus,Aves,Passeriformes,Troglodytidae,,https://en.wikipedia.org/wiki/Microcerculus_marginatus,https://www.inaturalist.org/taxa/7638
Microcerculus philomela,Aves,Passeriformes,Troglodytidae,,https://en.wikipedia.org/wiki/Microcerculus_philomela,https://www.inaturalist.org/taxa/7636
Microcerculus ustulatus,Aves,Passeriformes,Troglodytidae,,https://en.wikipedia.org/wiki/Microcerculus_ustulatus,https://www.inaturalist.org/taxa/7637
Microchera albocoronata,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Microchera_albocoronata,https://www.inaturalist.org/taxa/6502
Microchera chionura,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Microchera_chionura,https://www.inaturalist.org/taxa/1289668
Microchera cupreiceps,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Microchera_cupreiceps,https://www.inaturalist.org/taxa/1289669
Microdynamis parva,Aves,Cuculiformes,Cuculidae,,https://en.wikipedia.org/wiki/Microdynamis_parva,https://www.inaturalist.org/taxa/1783
Microeca fascinans,Aves,Passeriformes,Petroicidae,,https://en.wikipedia.org/wiki/Microeca_fascinans,https://www.inaturalist.org/taxa/14162
Microeca flavigaster,Aves,Passeriformes,Petroicidae,,https://en.wikipedia.org/wiki/Microeca_flavigaster,https://www.inaturalist.org/taxa/14161
Microeca hemixantha,Aves,Passeriformes,Petroicidae,,https://en.wikipedia.org/wiki/Microeca_hemixantha,https://www.inaturalist.org/taxa/14165
Microgoura meeki,Aves,Columbiformes,Columbidae,,https://en.wikipedia.org/wiki/Microgoura_meeki,https://www.inaturalist.org/taxa/3663
Microhierax caerulescens,Aves,Falconiformes,Falconidae,,https://en.wikipedia.org/wiki/Microhierax_caerulescens,https://www.inaturalist.org/taxa/4710
Microhierax erythrogenys,Aves,Falconiformes,Falconidae,,https://en.wikipedia.org/wiki/Microhierax_erythrogenys,https://www.inaturalist.org/taxa/4707
Microhierax fringillarius,Aves,Falconiformes,Falconidae,,https://en.wikipedia.org/wiki/Microhierax_fringillarius,https://www.inaturalist.org/taxa/4711
Microhierax latifrons,Aves,Falconiformes,Falconidae,,https://en.wikipedia.org/wiki/Microhierax_latifrons,https://www.inaturalist.org/taxa/4709
Microhierax melanoleucos,Aves,Falconiformes,Falconidae,,https://en.wikipedia.org/wiki/Microhierax_melanoleucos,https://www.inaturalist.org/taxa/4708
Microhodotermes viator,Insecta,Blattodea,Hodotermitidae,,https://en.wikipedia.org/wiki/Microhodotermes_viator,https://www.inaturalist.org/taxa/568761
Microhyla achatina,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_achatina,https://www.inaturalist.org/taxa/24830
Microhyla beilunensis,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_beilunensis,https://www.inaturalist.org/taxa/788151
Microhyla berdmorei,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_berdmorei,https://www.inaturalist.org/taxa/24838
Microhyla butleri,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_butleri,https://www.inaturalist.org/taxa/24832
Microhyla fissipes,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_fissipes,https://www.inaturalist.org/taxa/66131
Microhyla heymonsi,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_heymonsi,https://www.inaturalist.org/taxa/24826
Microhyla kodial,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_kodial,https://www.inaturalist.org/taxa/717622
Microhyla malang,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_malang,https://www.inaturalist.org/taxa/134745
Microhyla mukhlesuri,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_mukhlesuri,https://www.inaturalist.org/taxa/476579
Microhyla nepenthicola,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_nepenthicola,https://www.inaturalist.org/taxa/142700
Microhyla nilphamariensis,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_nilphamariensis,https://www.inaturalist.org/taxa/476581
Microhyla orientalis,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_orientalis,https://www.inaturalist.org/taxa/476812
Microhyla ornata,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_ornata,https://www.inaturalist.org/taxa/24842
Microhyla palmipes,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_palmipes,https://www.inaturalist.org/taxa/24833
Microhyla pulchra,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Microhyla_pulchra,https://www.inaturalist.org/taxa/24831
Microkayla chacaltaya,Amphibia,Anura,Craugastoridae,,https://en.wikipedia.org/wiki/Microkayla_chacaltaya,https://www.inaturalist.org/taxa/717539
Microkayla wettsteini,Amphibia,Anura,Craugastoridae,,https://en.wikipedia.org/wiki/Microkayla_wettsteini,https://www.inaturalist.org/taxa/717557
Microligea palustris,Aves,Passeriformes,Parulidae,,https://en.wikipedia.org/wiki/Microligea_palustris,https://www.inaturalist.org/taxa/10597
Micromacronus leytensis,Aves,Passeriformes,Timaliidae,,https://en.wikipedia.org/wiki/Micromacronus_leytensis,https://www.inaturalist.org/taxa/15684
Micromacronus sordidus,Aves,Passeriformes,Timaliidae,,https://en.wikipedia.org/wiki/Micromacronus_sordidus,https://www.inaturalist.org/taxa/73046
Micromonacha lanceolata,Aves,Piciformes,Bucconidae,,https://en.wikipedia.org/wiki/Micromonacha_lanceolata,https://www.inaturalist.org/taxa/1546
Micronisus gabar,Aves,Accipitriformes,Accipitridae,,https://en.wikipedia.org/wiki/Micronisus_gabar,https://www.inaturalist.org/taxa/144460
Microparra capensis,Aves,Charadriiformes,Jacanidae,,https://en.wikipedia.org/wiki/Microparra_capensis,https://www.inaturalist.org/taxa/4587
Micropsitta bruijnii,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Micropsitta_bruijnii,https://www.inaturalist.org/taxa/19295
Micropsitta finschii,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Micropsitta_finschii,https://www.inaturalist.org/taxa/19294
Micropsitta geelvinkiana,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Micropsitta_geelvinkiana,https://www.inaturalist.org/taxa/19296
Micropsitta keiensis,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Micropsitta_keiensis,https://www.inaturalist.org/taxa/19291
Micropsitta meeki,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Micropsitta_meeki,https://www.inaturalist.org/taxa/19293
Micropsitta pusio,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Micropsitta_pusio,https://www.inaturalist.org/taxa/19292
Micropternus brachyurus,Aves,Piciformes,Picidae,,https://en.wikipedia.org/wiki/Micropternus_brachyurus,https://www.inaturalist.org/taxa/367550
Microrhopias quixensis,Aves,Passeriformes,Thamnophilidae,,https://en.wikipedia.org/wiki/Microrhopias_quixensis,https://www.inaturalist.org/taxa/15922
Micrornebius inopinatus,Insecta,Orthoptera,Mogoplistidae,,https://en.wikipedia.org/wiki/Micrornebius_inopinatus,https://www.inaturalist.org/taxa/1562126
Micrornebius maninjau,Insecta,Orthoptera,Mogoplistidae,,https://en.wikipedia.org/wiki/Micrornebius_maninjau,https://www.inaturalist.org/taxa/1562134
Microspingus alticola,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Microspingus_alticola,https://www.inaturalist.org/taxa/558559
Microspingus cabanisi,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Microspingus_cabanisi,https://www.inaturalist.org/taxa/558562
Microspingus cinereus,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Microspingus_cinereus,https://www.inaturalist.org/taxa/558565
Microspingus erythrophrys,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Microspingus_erythrophrys,https://www.inaturalist.org/taxa/558560
Microspingus lateralis,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Microspingus_lateralis,https://www.inaturalist.org/taxa/558561
Microspingus melanoleucus,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Microspingus_melanoleucus,https://www.inaturalist.org/taxa/558564
Microspingus torquatus,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Microspingus_torquatus,https://www.inaturalist.org/taxa/558563
Microspingus trifasciatus,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Microspingus_trifasciatus,https://www.inaturalist.org/taxa/558566
Microspizias collaris,Aves,Accipitriformes,Accipitridae,,https://en.wikipedia.org/wiki/Microspizias_collaris,https://www.inaturalist.org/taxa/1424396
Microspizias superciliosus,Aves,Accipitriformes,Accipitridae,,https://en.wikipedia.org/wiki/Microspizias_superciliosus,https://www.inaturalist.org/taxa/1424395
Microstilbon burmeisteri,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Microstilbon_burmeisteri,https://www.inaturalist.org/taxa/6314
Microtarsus eutilotus,Insecta,Hemiptera,Aphididae,,https://en.wikipedia.org/wiki/Microtarsus_eutilotus,https://www.inaturalist.org/taxa/1506379
Microtarsus fuscoflavescens,Insecta,Hemiptera,Aphididae,,https://en.wikipedia.org/wiki/Microtarsus_fuscoflavescens,https://www.inaturalist.org/taxa/1506381
Microtarsus melanocephalos,Insecta,Hemiptera,Aphididae,,https://en.wikipedia.org/wiki/Microtarsus_melanocephalos,https://www.inaturalist.org/taxa/1506384
Microtarsus melanoleucos,Insecta,Hemiptera,Aphididae,,https://en.wikipedia.org/wiki/Microtarsus_melanoleucos,https://www.inaturalist.org/taxa/1506387
Microtarsus nieuwenhuisii,Insecta,Hemiptera,Aphididae,,https://en.wikipedia.org/wiki/Microtarsus_nieuwenhuisii,https://www.inaturalist.org/taxa/1506394
Microtarsus priocephalus,Insecta,Hemiptera,Aphididae,,https://en.wikipedia.org/wiki/Microtarsus_priocephalus,https://www.inaturalist.org/taxa/1506391
Microtarsus urostictus,Insecta,Hemiptera,Aphididae,,https://en.wikipedia.org/wiki/Microtarsus_urostictus,https://www.inaturalist.org/taxa/1506380
Microtus abbreviatus,Mammalia,Rodentia,Cricetidae,,https://en.wikipedia.org/wiki/Microtus_abbreviatus,https://www.inaturalist.org/taxa/44324
Microtus agrestis,Mammalia,Rodentia,Cricetidae,,https://en.wikipedia.org/wiki/Microtus_agrestis,https://www.inaturalist.org/taxa/44282
Microtus arvalis,Mammalia,Rodentia,Cricetidae,,https://en.wikipedia.org/wiki/Microtus_arvalis,https://www.inaturalist.org/taxa/44280
Microtus pennsylvanicus,Mammalia,Rodentia,Cricetidae,,https://en.wikipedia.org/wiki/Microtus_pennsylvanicus,https://www.inaturalist.org/taxa/44311
Microtus subterraneus,Mammalia,Rodentia,Cricetidae,,https://en.wikipedia.org/wiki/Microtus_subterraneus,https://www.inaturalist.org/taxa/44266
Microtus xanthognathus,Mammalia,Rodentia,Cricetidae,,https://en.wikipedia.org/wiki/Microtus_xanthognathus,https://www.inaturalist.org/taxa/44306
Microxenops milleri,Aves,Passeriformes,Furnariidae,,https://en.wikipedia.org/wiki/Microxenops_milleri,https://www.inaturalist.org/taxa/201095
Micryletta erythropoda,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Micryletta_erythropoda,https://www.inaturalist.org/taxa/476397
Micryletta steinegeri,Amphibia,Anura,Microhylidae,,https://en.wikipedia.org/wiki/Micryletta_steinegeri,https://www.inaturalist.org/taxa/25180
Milvus migrans,Aves,Accipitriformes,Accipitridae,,https://en.wikipedia.org/wiki/Milvus_migrans,https://www.inaturalist.org/taxa/5268
Milvus milvus,Aves,Accipitriformes,Accipitridae,,https://en.wikipedia.org/wiki/Milvus_milvus,https://www.inaturalist.org/taxa/5267
Mimus dorsalis,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_dorsalis,https://www.inaturalist.org/taxa/14882
Mimus gilvus,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_gilvus,https://www.inaturalist.org/taxa/14884
Mimus graysoni,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_graysoni,https://www.inaturalist.org/taxa/73048
Mimus gundlachii,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_gundlachii,https://www.inaturalist.org/taxa/14880
Mimus longicaudatus,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_longicaudatus,https://www.inaturalist.org/taxa/14881
Mimus macdonaldi,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_macdonaldi,https://www.inaturalist.org/taxa/73049
Mimus melanotis,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_melanotis,https://www.inaturalist.org/taxa/73050
Mimus parvulus,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_parvulus,https://www.inaturalist.org/taxa/73051
Mimus patagonicus,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_patagonicus,https://www.inaturalist.org/taxa/14883
Mimus polyglottos,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_polyglottos,https://www.inaturalist.org/taxa/14886
Mimus saturninus,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_saturninus,https://www.inaturalist.org/taxa/14878
Mimus thenca,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_thenca,https://www.inaturalist.org/taxa/14879
Mimus trifasciatus,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_trifasciatus,https://www.inaturalist.org/taxa/73052
Mimus triurus,Aves,Passeriformes,Mimidae,,https://en.wikipedia.org/wiki/Mimus_triurus,https://www.inaturalist.org/taxa/14885
Minervarya agricola,Amphibia,Anura,Dicroglossidae,,https://en.wikipedia.org/wiki/Minervarya_agricola,https://www.inaturalist.org/taxa/787617
Minervarya nepalensis,Amphibia,Anura,Dicroglossidae,,https://en.wikipedia.org/wiki/Minervarya_nepalensis,https://www.inaturalist.org/taxa/717518
Minervarya rufescens,Amphibia,Anura,Dicroglossidae,,https://en.wikipedia.org/wiki/Minervarya_rufescens,https://www.inaturalist.org/taxa/717507
Minla ignotincta,Aves,Passeriformes,Leiothrichidae,,https://en.wikipedia.org/wiki/Minla_ignotincta,https://www.inaturalist.org/taxa/15329
Mino anais,Aves,Passeriformes,Sturnidae,,https://en.wikipedia.org/wiki/Mino_anais,https://www.inaturalist.org/taxa/14993
Mino dumontii,Aves,Passeriformes,Sturnidae,,https://en.wikipedia.org/wiki/Mino_dumontii,https://www.inaturalist.org/taxa/14992
Mino kreffti,Aves,Passeriformes,Sturnidae,,https://en.wikipedia.org/wiki/Mino_kreffti,https://www.inaturalist.org/taxa/145091
Mioacris javana,Insecta,Orthoptera,Tettigoniidae,,https://en.wikipedia.org/wiki/Mioacris_javana,https://www.inaturalist.org/taxa/1578859
Miogryllus lineatus,Insecta,Orthoptera,Gryllidae,,https://en.wikipedia.org/wiki/Miogryllus_lineatus,https://www.inaturalist.org/taxa/322910
Miogryllus verticalis,Insecta,Orthoptera,Gryllidae,,https://en.wikipedia.org/wiki/Miogryllus_verticalis,https://www.inaturalist.org/taxa/129136
Mionectes galbinus,,,,,https://en.wikipedia.org/wiki/Mionectes_galbinus,https://www.inaturalist.org/taxa/1444111
Mionectes macconnelli,,,,,https://en.wikipedia.org/wiki/Mionectes_macconnelli,https://www.inaturalist.org/taxa/16537
Mionectes oleagineus,,,,,https://en.wikipedia.org/wiki/Mionectes_oleagineus,https://www.inaturalist.org/taxa/16513
Mionectes olivaceus,,,,,https://en.wikipedia.org/wiki/Mionectes_olivaceus,https://www.inaturalist.org/taxa/16529
Mionectes roraimae,,,,,https://en.wikipedia.org/wiki/Mionectes_roraimae,https://www.inaturalist.org/taxa/1289533
Mionectes rufiventris,,,,,https://en.wikipedia.org/wiki/Mionectes_rufiventris,https://www.inaturalist.org/taxa/16543
Mionectes striaticollis,,,,,https://en.wikipedia.org/wiki/Mionectes_striaticollis,https://www.inaturalist.org/taxa/16506
Miopithecus ogouensis,Mammalia,Primates,Cercopithecidae,,https://en.wikipedia.org/wiki/Miopithecus_ogouensis,https://www.inaturalist.org/taxa/74633
Mirafra affinis,Aves,Passeriformes,Alaudidae,,https://en.wikipedia.org/wiki/Mirafra_affinis,https://www.inaturalist.org/taxa/73054
Mirafra africana,Aves,Passeriformes,Alaudidae,,https://en.wikipedia.org/wiki/Mirafra_africana,https://www.inaturalist.org/taxa/7338
Mirafra albicauda,Aves,Passeriformes,Alaudidae,,https://en.wikipedia.org/wiki/Mirafra_albicauda,https://www.inaturalist.org/taxa/7337
Mirafra apiata,Aves,Passeriformes,Alaudidae,,https://en.wikipedia.org/wiki/Mirafra_apiata,https://www.inaturalist.org/taxa/7345
Mirafra assamica,Aves,Passeriformes,Alaudidae,,https://en.wikipedia.org/wiki/Mirafra_assamica,https://www.inaturalist.org/taxa/7331
Mirafra cantillans,Aves,Passeriformes,Alaudidae,,https://en.wikipedia.org/wiki/Mirafra_cantillans,https://www.inaturalist.org/taxa/7320
Mirafra cheniana,Aves,Passeriformes,Alaudidae,,https://en.wikipedia.org/wiki/Mirafra_cheniana,https://www.inaturalist.org/taxa/7336
Mirafra cordofanica,Aves,Passeriformes,Alaudidae,,https://en.wikipedia.org/wiki/Mirafra_cordofanica,https://www.inaturalist.org/taxa/7323
Mirafra erythrocephala,Aves,Passeriformes,Alaudidae,,https://en.wikipedia.org/wiki/Mirafra_erythrocephala,https://www.inaturalist.org/taxa/73055
Mirafra erythroptera,Aves,Passeriformes,Alaudidae,,https://en.wikipedia.org/wiki/Mirafra_erythroptera,https://www.inaturalist.org/taxa/7319
Mirafra fasciolata,Aves,Passeriformes,Alaudidae,,https://en.wikipedia.org/wiki/Mirafra_fasciolata,https://www.inaturalist.org/taxa/144762
Mirafra javanica,Aves,Passeriformes,Alaudidae,,https://en.wikipedia.org/wiki/Mirafra_javanica,https://www.inaturalist.org/taxa/7318
